"F_OPERATOR FILE"
"Fac Id Code","Oper Id","Fac Oper Eff Period","Fac Oper Term Period"
"00007484","00233","200602","201001"
"00007484","00237","201912",""
"00007484","00826","201705","201912"
"00007484","08193","201001","201705"
"00007485","00237","200601",""
"00007486","00237","200602",""
"00007487","00428","202111",""
"00007487","00606","200907","202111"
"00007487","00664","200602","200907"
"00007488","00428","202111",""
"00007488","00606","200907","202111"
"00007488","00664","200510","200907"
"00007489","00230","201504",""
"00007489","00322","200601","201501"
"00007489","08138","201501","201504"
"00007490","00068","200602","201112"
"00007490","00237","201112",""
"00007491","00691","201212","201811"
"00007491","00691","201811",""
"00007491","00706","200909","201012"
"00007491","00706","201212","201212"
"00007491","00728","200905","200909"
"00007491","07006","201012","201212"
"00007491","07871","200508","200904"
"00007491","07873","200904","200905"
"00007492","00691","201212","201811"
"00007492","00691","201811",""
"00007492","00706","201212","201212"
"00007492","00728","200905","201011"
"00007492","07006","201011","201212"
"00007492","07871","200601","200904"
"00007492","07873","200904","200905"
"00007493","00237","200601",""
"00007494","00237","200602",""
"00007495","00237","200602",""
"00007496","00237","200602",""
"00007497","00237","200603",""
"00007498","00237","200603",""
"00007499","00237","200603",""
"00007500","00237","200603",""
"00007501","00057","201011","201307"
"00007501","00779","200602","201011"
"00007501","02011","201307",""
"00007502","00045","200512","201105"
"00007502","00237","201211",""
"00007502","08206","201105","201211"
"00007503","00010","200603","201206"
"00007503","00237","201206",""
"00007504","00691","201212","201811"
"00007504","00691","201811",""
"00007504","00706","200901","201012"
"00007504","00706","201212","201212"
"00007504","07006","201012","201212"
"00007504","07860","200602","200901"
"00007505","00526","200512","201307"
"00007505","00977","201307","201610"
"00007505","00996","201610","201910"
"00007505","00996","201910",""
"00007506","00183","200912","201201"
"00007506","00639","201305","202002"
"00007506","00962","201201","201305"
"00007506","07223","200910","200912"
"00007506","07890","200511","200910"
"00007506","11048","202002","202009"
"00007506","11075","202009",""
"00007507","00010","200609","202001"
"00007507","00010","202001",""
"00007508","00010","200602","202001"
"00007508","00010","202001",""
"00007509","00010","200602","202001"
"00007509","00010","202001",""
"00007510","00010","200602","201203"
"00007510","00237","201203",""
"00007511","00237","200603",""
"00007512","00181","200603","200810"
"00007512","00848","201203","201208"
"00007512","00963","201208","201811"
"00007512","01026","201811",""
"00007512","08203","200810","201203"
"00007513","00526","200812","201307"
"00007513","00977","201307","201610"
"00007513","00996","201610","201910"
"00007513","00996","201910",""
"00007514","00057","201011","201307"
"00007514","00779","200603","201011"
"00007514","02011","201307",""
"00007516","00428","202111",""
"00007516","00606","200907","202111"
"00007516","00664","200604","200907"
"00007517","00428","202111",""
"00007517","00606","200907","202111"
"00007517","00664","200603","200907"
"00007518","00010","200603","201203"
"00007518","00237","201203",""
"00007519","00130","200602","200906"
"00007519","00426","200906","201109"
"00007519","00950","201109","201410"
"00007519","01008","201410",""
"00007520","00181","200604","200810"
"00007520","00848","201103","201208"
"00007520","00963","201208","201912"
"00007520","02011","201912",""
"00007520","08203","200810","201103"
"00007521","00181","200512","200810"
"00007521","00848","201203","201208"
"00007521","00963","201208","201912"
"00007521","02011","201912",""
"00007521","08203","200810","201203"
"00007522","00648","200901","200912"
"00007522","00769","200912","201310"
"00007522","00988","201310","201712"
"00007522","01018","201712",""
"00007523","00117","200604","201012"
"00007523","00237","201105",""
"00007523","00369","201012","201105"
"00007524","00010","200911","201308"
"00007524","00619","200605","200911"
"00007524","00816","201611","202202"
"00007524","00990","201308","201611"
"00007524","11126","202202",""
"00007525","00639","201101","202002"
"00007525","07230","200609","201101"
"00007525","11048","202002","202009"
"00007525","11075","202009",""
"00007526","00769","200605","201310"
"00007526","00988","201310","201712"
"00007526","01018","201712",""
"00007527","00117","200510","201012"
"00007527","00369","201012",""
"00007528","00010","200602","202001"
"00007528","00010","202001",""
"00007529","00031","201012",""
"00007529","00824","200604","200905"
"00007529","07872","200905","201012"
"00007530","00237","201503",""
"00007530","00440","200606","201503"
"00007531","00130","200604","200906"
"00007531","00426","200906","201109"
"00007531","00950","201109","201410"
"00007531","01008","201410",""
"00007532","00237","200606",""
"00007533","00369","200705",""
"00007534","00369","200612",""
"00007535","00369","200705",""
"00007536","00369","201201",""
"00007537","00691","201212","201811"
"00007537","00691","201811",""
"00007537","00706","200901","201212"
"00007537","07860","200512","200901"
"00007538","00691","201212","201811"
"00007538","00691","201811",""
"00007538","00706","200901","201012"
"00007538","00706","201212","201212"
"00007538","07006","201012","201212"
"00007538","07860","200605","200901"
"00007539","00779","200606",""
"00007540","00237","200603",""
"00007541","00237","200603",""
"00007542","00237","200605",""
"00007544","00237","200512",""
"00007545","00237","200603",""
"00007546","00010","200911","201203"
"00007546","00237","201203",""
"00007546","00619","200606","200911"
"00007547","00010","200911","201308"
"00007547","00619","200606","200911"
"00007547","00816","201611","202202"
"00007547","00990","201308","201611"
"00007547","11126","202202",""
"00007548","00619","200606","202001"
"00007548","00816","202001","202202"
"00007548","11126","202202",""
"00007549","00117","200604","201012"
"00007549","00237","201105",""
"00007549","00369","201012","201105"
"00007550","00125","200512","201511"
"00007550","00941","201809",""
"00007550","00994","201511","201809"
"00007551","00262","200606","200812"
"00007551","00606","200812",""
"00007552","00047","201102",""
"00007552","00147","200602","200907"
"00007552","00728","200907","201101"
"00007552","07014","201101","201102"
"00007553","00125","200602","202001"
"00007553","02011","202001",""
"00007554","01040","200903",""
"00007554","07050","200606","200903"
"00007554","07864","200903","200903"
"00007555","00057","201011","201111"
"00007555","00237","202202",""
"00007555","00562","201203","201610"
"00007555","00779","200602","201011"
"00007555","00891","201111","201203"
"00007555","00891","201610","202202"
"00007556","00068","200602","201112"
"00007556","00237","201112",""
"00007557","00068","200603","201110"
"00007557","00237","201110",""
"00007558","00262","200607","200812"
"00007558","00606","200812",""
"00007559","00555","200603","200808"
"00007559","00794","201106","201704"
"00007559","02011","201704",""
"00007559","08021","200808","201106"
"00007560","00125","200606","201605"
"00007560","00994","201605","201806"
"00007560","02011","201806",""
"00007561","00292","200606","200706"
"00007561","00691","201212","201811"
"00007561","00691","201811",""
"00007561","00706","201212","201212"
"00007561","07006","200706","201212"
"00007562","00031","201012",""
"00007562","00719","200608","200711"
"00007562","00824","200711","200905"
"00007562","07872","200905","201012"
"00007563","00109","200608","201104"
"00007563","00416","201801",""
"00007563","00831","201104","201801"
"00007564","00648","200804","200912"
"00007564","00769","200912","201310"
"00007564","00988","201310","201712"
"00007564","01018","201712",""
"00007564","07576","200310","200804"
"00007565","00691","202002",""
"00007565","00706","200608","202002"
"00007566","00237","200608",""
"00007567","00194","200608","201101"
"00007567","00639","201101","202002"
"00007567","11048","202002","202009"
"00007567","11075","202009",""
"00007568","00237","200602",""
"00007569","00194","200609","201101"
"00007569","00639","201101","202002"
"00007569","11048","202002","202009"
"00007569","11075","202009",""
"00007570","00237","200603",""
"00007571","00237","201101",""
"00007571","01040","200605","201101"
"00007572","00292","200601","200706"
"00007572","00691","201212","201811"
"00007572","00691","201811",""
"00007572","00706","201212","201212"
"00007572","07006","200706","201212"
"00007573","00092","201011",""
"00007573","00337","200603","201011"
"00007574","00047","201102","202202"
"00007574","00831","202202",""
"00007574","07014","200509","201102"
"00007575","00237","200603",""
"00007576","00293","200710","200905"
"00007576","00831","202102",""
"00007576","00933","201010","202102"
"00007576","07147","200905","201010"
"00007577","00006","200811","202003"
"00007577","00413","200706","200811"
"00007577","02011","202003",""
"00007577","07758","200602","200706"
"00007578","00092","201303","201409"
"00007578","00452","201409",""
"00007578","00522","200610","201303"
"00007579","00092","201303","201409"
"00007579","00452","201409",""
"00007579","00522","200610","201303"
"00007580","00526","200610",""
"00007581","00047","201102","201405"
"00007581","00978","201905","202202"
"00007581","00999","201405","201905"
"00007581","07014","200612","201102"
"00007581","11125","202202",""
"00007582","00047","201102","201203"
"00007582","00237","201203",""
"00007582","07014","200610","201102"
"00007583","00691","201212","201811"
"00007583","00691","201811",""
"00007583","00706","200901","201012"
"00007583","00706","201212","201212"
"00007583","07006","201012","201212"
"00007583","07860","200512","200901"
"00007584","00092","201303","201409"
"00007584","00452","201409",""
"00007584","00522","200610","201303"
"00007585","00092","201303","201409"
"00007585","00452","201409",""
"00007585","00522","200610","201303"
"00007586","00158","200611","200902"
"00007586","00187","200902",""
"00007587","00237","201503",""
"00007587","00440","200601","201503"
"00007588","00850","201205","201407"
"00007588","01111","201407",""
"00007588","09850","200611","201205"
"00007589","00454","200610","201801"
"00007589","00806","201801",""
"00007590","00047","200609",""
"00007591","00769","200702","201310"
"00007591","00988","201310","201712"
"00007591","01018","201712",""
"00007592","00010","200611","202001"
"00007592","00010","202001",""
"00007593","00201","200911","201409"
"00007593","00942","202012",""
"00007593","01002","201409","202012"
"00007593","07893","200611","200911"
"00007594","00648","200612",""
"00007595","00010","200612","201205"
"00007595","00797","201506",""
"00007595","00960","201205","201506"
"00007596","00237","200612",""
"00007597","00117","200612","201012"
"00007597","00237","201105",""
"00007597","00369","201012","201105"
"00007598","00117","200701","201101"
"00007598","00369","201101",""
"00007599","00010","200510","201505"
